Lake_Beulah,A8,0
Port_Raphael,A7,0
Walterview,A6,0
New_Lizzieville,A5,0
Boyerville,A4,0
Champlinton,A3,0
Ottisfurt,A2,0
Wileymouth,A1,0
North_Nikofurt,A1,16962
Fridaside,A6,10024
New_Jeffrystad,A4,22167
Luisamouth,A2,30495
Balistreriside,A8,7792
Domenicaberg,A5,192
New_Loycemouth,A2,23776
Littelhaven,A8,6304
West_Joel,A2,16106
East_Clemmie,A5,9571
Efraintown,A4,8496
East_Jeromyport,A7,30593
Lake_Lylafort,A4,16760
West_Catalina,A4,14097
Boylehaven,A1,31568
Nolaburgh,A2,21170
New_Felton,A1,14318
South_Jamisonburgh,A4,32616
Bernhardview,A4,7606
Felicitahaven,A6,9847
New_Melyna,A5,29046
North_Ulices,A5,2749
Skileshaven,A2,16249
Lake_Imafort,A3,20941
East_Kendallshire,A7,6828
Lake_Doyleville,A6,8810
Port_Maximus,A8,7399
South_Perry,A8,29529
North_Arch,A8,10255
South_Mollietown,A4,4133
East_Moses,A2,12202
Blandafurt,A7,15102
Emardhaven,A4,12083
North_Carolyn,A5,25012
Maidahaven,A6,13829
Lake_Charleyside,A3,18839
West_Alda,A4,4945
Bobbyview,A5,19983
Estelleview,A5,26285
West_Damien,A8,4846
Mistyborough,A6,29923
Cristianville,A4,9388
Keshaunburgh,A7,15232
Trantowport,A2,8339
North_Leslie,A3,13204
Dianabury,A4,29275
Johnsonview,A6,23210
West_Annafort,A7,3721
South_Sheridan,A7,8680
East_Lon,A3,21049
Josefastad,A6,27125
North_Sydneymouth,A4,29315
Port_Shirleychester,A1,16969
Tressieburgh,A7,2294
Billview,A2,383
Port_Angelastad,A4,30697
East_Aglaeborough,A7,5508
Lucindahaven,A4,22745
Mileshaven,A8,16219
Marcelburgh,A2,4737
Willville,A2,29637
Ankundingview,A6,26624
North_Tillmanhaven,A1,7387
Dickenschester,A5,13278
Mervinborough,A1,2775
Savannafurt,A5,31582
Zemlakfurt,A7,3255
Cathrynberg,A3,6103
Erikachester,A3,32568
Port_Billbury,A4,3940
Danielmouth,A4,11203
West_Talon,A7,28049
Gradyburgh,A3,31926
East_Dina,A7,27457
Daughertyberg,A8,18959
Dickiland,A1,21185
Julianneshire,A3,10920
Considinefurt,A6,10146
Port_Modesto,A6,16853
East_Matilde,A1,20339
South_Katarina,A4,22430
New_Kaitlin,A5,631
Malikachester,A1,9822
Schinnertown,A3,14403
North_Anjali,A8,1364
Idellmouth,A2,2086
North_Eleonore,A6,17810
North_Mekhistad,A4,10858
Calitown,A2,20334
Port_Mayberg,A5,1214
Darienfort,A8,11045
Port_Cindy,A1,13782
Shemarstad,A8,15843
New_Alexanestad,A6,8845
Sanfordborough,A5,2714
Bednarborough,A6,20318
Nedhaven,A3,23822
New_Amelia,A2,32357
Noraburgh,A6,21859
Mannberg,A5,30763
North_Keanu,A1,29038
Ayanaview,A5,11238
Croninborough,A7,15020
West_Peter,A2,14915
Hodkiewiczstad,A5,11356
Thadfurt,A3,373
Port_Dina,A8,29456
West_Eddie,A7,16536
East_Louvenia,A6,478
Tiffanymouth,A4,21402
Grimesmouth,A1,22191
Windlerport,A1,18431
New_Mariela,A8,29844
South_Caterina,A7,30605
West_Ahmedton,A8,7635
Jarodmouth,A7,21608
Amayahaven,A6,12305
Port_Walter,A6,21763
Kennedyfurt,A4,26450
Veronaberg,A5,23558
Lake_Jaydon,A8,17858
West_Lyricstad,A2,4891
South_Leilamouth,A2,31803
Kacieburgh,A3,19846
Vergiemouth,A3,28936
Lake_Tressaburgh,A8,27172
South_Jazlynberg,A2,13757
Quinnport,A6,20240
Port_Santiagomouth,A3,16737
Janiefort,A4,31459
East_Arlieview,A5,30025
Port_Thad,A7,15362
South_Janyside,A4,21866
Medaport,A8,24255
